Key,Key Description,columnType,Source,Parent
 splat_380,,,,ManifestColumn
 splat_381,,,,ManifestColumn
 splat_382,,,,ManifestColumn
 splat_383,,,,ManifestColumn
 splat_384,,,,ManifestColumn
 splat_385,,,,ManifestColumn
 splat_386,,,,ManifestColumn
 splat_387,,,,ManifestColumn
 splat_388,,,,ManifestColumn
 splat_389,,,,ManifestColumn
 splat_390,,,,ManifestColumn
 splat_391,,,,ManifestColumn
 splat_392,,,,ManifestColumn
 splat_393,,,,ManifestColumn
 splat_394,,,,ManifestColumn
 splat_395,,,,ManifestColumn
 splat_396,,,,ManifestColumn
 splat_397,,,,ManifestColumn
 splat_398,,,,ManifestColumn
 splat_399,,,,ManifestColumn
 splat_400,,,,ManifestColumn
 splat_402,,,,ManifestColumn
 splat_403,,,,ManifestColumn
 splat_409,,,,ManifestColumn
 splat_410,,,,ManifestColumn
 splat_411,,,,ManifestColumn
 splat_412,,,,ManifestColumn
 splat_413,,,,ManifestColumn
 splat_414,,,,ManifestColumn
 splat_415,,,,ManifestColumn
 splat_416,,,,ManifestColumn
 splat_417,,,,ManifestColumn
 splat_418,,,,ManifestColumn
 splat_420,,,,ManifestColumn
 splat_421,,,,ManifestColumn
 splat_422,,,,ManifestColumn
 splat_423,,,,ManifestColumn
 splat_424,,,,ManifestColumn
 splat_425,,,,ManifestColumn
 splat_428,,,,ManifestColumn
 splat_429,,,,ManifestColumn
 splat_431,,,,ManifestColumn
 splat_432,,,,ManifestColumn
 splenic endothelial cell,,,,ManifestColumn
 splenic littoral cell,,,,ManifestColumn
 splenic macrophage,,,,ManifestColumn
 splenic marginal zone macrophage,,,,ManifestColumn
 splenic pericyte,,,,ManifestColumn
 splenic perifollicular zone macrophage,,,,ManifestColumn
 splenic red pulp macrophage,,,,ManifestColumn
 splenic red pulp stromal cell,,,,ManifestColumn
 splenic smooth muscle cell,,,,ManifestColumn
 splenic stromal sheath cell,,,,ManifestColumn
 splenic tingible body macrophage,,,,ManifestColumn
 splenic white pulp macrophage,,,,ManifestColumn
 squamous epithelial cell,,,,ManifestColumn
 starburst amacrine cell,,,,ManifestColumn
 stem cell,,,,ManifestColumn
 stratified cuboidal epithelial cell,,,,ManifestColumn
 stratified squamous epithelial cell,,,,ManifestColumn
 stroma type i cell,,,,ManifestColumn
 stroma type ii cell,,,,ManifestColumn
 stroma type iii cell,,,,ManifestColumn
 stroma type iv cell,,,,ManifestColumn
 stroma type v cell,,,,ManifestColumn
 stromal cell,,,,ManifestColumn
 stromal cell of endometrium,,,,ManifestColumn
 stromal cell of ovary,,,,ManifestColumn
 stromal cell of pancreas,,,,ManifestColumn
 stuff accumulating cell,,,,ManifestColumn
 subcapsular dendritic cell,,,,ManifestColumn
 subcapsular thymic epithelial cell,,,,ManifestColumn
 subcutaneous fat cell,,,,ManifestColumn
 subepithelial membrane,,,,ManifestColumn
 superficial cell of bladder urothelium,,,,ManifestColumn
 superficial cell of ureter urothelium,,,,ManifestColumn
 sympathetic neuron,,,,ManifestColumn
 sympathetic noradrenergic neuron,,,,ManifestColumn
 syncytiotrophoblast cell,,,,ManifestColumn
 t cell,,,,ManifestColumn
 tall columnar epithelial cell,,,,ManifestColumn
 tbet low liver nk cell,,,,ManifestColumn
 tcell_1,,,,ManifestColumn
 telocyte,,,,ManifestColumn
 terminally differentiated,,,,ManifestColumn
 thalamic excitatory neuron,,,,ManifestColumn
 theca cell,,,,ManifestColumn
 thex_372,,,,ManifestColumn
 thex_445,,,,ManifestColumn
 thex_446,,,,ManifestColumn
 thex_447,,,,ManifestColumn
 thex_448,,,,ManifestColumn
 thex_449,,,,ManifestColumn
 thex_450,,,,ManifestColumn
 thex_451,,,,ManifestColumn
 thex_452,,,,ManifestColumn
 thex_453,,,,ManifestColumn
 thex_454,,,,ManifestColumn
 thex_455,,,,ManifestColumn
 thex_456,,,,ManifestColumn
 thex_457,,,,ManifestColumn
 thex_458,,,,ManifestColumn
 thex_459,,,,ManifestColumn
 thex_460,,,,ManifestColumn
 thymic conventional dendritic cell,,,,ManifestColumn
 thymic cortical macrophage,,,,ManifestColumn
 thymic fibroblast type 1,,,,ManifestColumn
 thymic fibroblast type 2,,,,ManifestColumn
 thymic macrophage,,,,ManifestColumn
 thymic medullary macrophage,,,,ManifestColumn
 thymic plasmacytoid dendritic cell,,,,ManifestColumn
 thymocyte,,,,ManifestColumn
 tonsil squamous cell,,,,ManifestColumn
 tracheal goblet cell,,,,ManifestColumn
 tracheobronchial chondrocyte,,,,ManifestColumn
 tracheobronchial goblet cell,,,,ManifestColumn
 tracheobronchial smooth muscle cell,,,,ManifestColumn
 transit amplifying cell of colon,,,,ManifestColumn
 transitional epithelial cell,,,,ManifestColumn
 transitional principal-intercalated cell,,,,ManifestColumn
 transitional stage B cell,,,,ManifestColumn
 trophoblast cell,,,,ManifestColumn
 tuft cell of small intestine,,,,ManifestColumn
 type B pancreatic cell,,,,ManifestColumn
 type EC enteroendocrine cell,,,,ManifestColumn
 type I NK T cell,,,,ManifestColumn
 type I cell of carotid body,,,,ManifestColumn
 type I pneumocyte,,,,ManifestColumn
 type II pneumocyte,,,,ManifestColumn
 ulit_120,,,,ManifestColumn
 ulit_121,,,,ManifestColumn
 ulit_122,,,,ManifestColumn
 ulit_123,,,,ManifestColumn
 ulit_124,,,,ManifestColumn
 ulit_125,,,,ManifestColumn
 ulit_126,,,,ManifestColumn
 ulit_127,,,,ManifestColumn
 ulit_128,,,,ManifestColumn
 ulit_129,,,,ManifestColumn
 ulit_130,,,,ManifestColumn
 ulit_131,,,,ManifestColumn
 ulit_133,,,,ManifestColumn
 ulit_134,,,,ManifestColumn
 ulit_135,,,,ManifestColumn
 ulit_138,,,,ManifestColumn
 unswitched memory B cell,,,,ManifestColumn
 upper rhombic lip neuron,,,,ManifestColumn
 ureter adventitial cell,,,,ManifestColumn
 url_297,,,,ManifestColumn
 url_308,,,,ManifestColumn
 url_309,,,,ManifestColumn
 url_310,,,,ManifestColumn
 url_311,,,,ManifestColumn
 url_312,,,,ManifestColumn
 uterine dendritic cells,,,,ManifestColumn
 uterine macrophage,,,,ManifestColumn
 uterine natural killer cell,,,,ManifestColumn
 uterine nk cell,,,,ManifestColumn
 uterine smooth muscle type i cell,,,,ManifestColumn
 uterine smooth muscle type ii cell,,,,ManifestColumn
 valve interstitial cell,,,,ManifestColumn
 vasa recta ascending limb cell,,,,ManifestColumn
 vasa recta cell,,,,ManifestColumn
 vasa recta descending limb cell,,,,ManifestColumn
 vascular associated smooth muscle cell,,,,ManifestColumn
 vascular endothelial cell,,,,ManifestColumn
A2 amacrine cell,,,,ManifestColumn
